tourney_id,alias,source
2018-W-FC-2018-WG-M-NED-USA-01,Fed Cup Wg R1: Ned Vs Usa,tour
2018-W-FC-2018-WG-PO-BEL-ITA-01,Fed Cup Wg R1: Bel Vs Ita,tour
2018-W-FC-2018-WG-PO-BLR-SVK-01,Fed Cup Wg R1: Blr Vs Svk,tour
2018-W-FC-2018-WG-PO-NED-AUS-01,Fed Cup Wg R1: Ned Vs Aus,tour
2018-W-FC-2018-WG-PO-SUI-ROU-01,Fed Cup Wg R1: Sui Vs Rou,tour
2019-0300,Luxembourg,tour
2019-0405,Hiroshima,tour
2019-0406,Strasbourg,tour
2019-0466,Palermo,tour
2019-0528,Linz,tour
2019-0703,San Jose,tour
2019-0718,Dubai,tour
2019-0804,Charleston,tour
2019-0806,Toronto,tour
2019-0808,Shenzhen Finals,tour
2019-0825,Tashkent,tour
2019-0894,Bogota,tour
2019-1003,Doha,tour
2019-1005,Rabat,tour
2019-1023,Guangzhou,tour
2019-1024,Seoul,tour
2019-1027,Istanbul,tour
2019-1039,Monterrey,tour
2019-1049,Auckland,tour
2019-1050,Hobart,tour
2019-1051,Stuttgart,tour
2019-1052,Birmingham,tour
2019-1056,Osaka,tour
2019-1063,Shenzhen,tour
2019-1068,Nurnberg,tour
2019-1072,Limoges,tour
2019-1075,Wuhan,tour
2019-1076,Tianjin,tour
2019-1077,Nanchang,tour
2019-1079,Bucharest,tour
2019-1080,Nottingham,tour
2019-1081,Zhuhai,tour
2019-1082,Prague,tour
2019-1086,St. Petersburg,tour
2019-1091,Mallorca,tour
2019-1094,Lausanne,tour
2019-1096,Hua Hin,tour
2019-1097,Budapest,tour
2019-1101,Lugano,tour
2019-2006,Jurmala,tour
2019-2008,Zhengzhou,tour
2019-2010,New York,tour
2019-W-FC-2019-G1-AM-A-M-COL-ECU-01,Fed Cup G1 Rr: Col Vs Ecu,tour
2019-W-FC-2019-G1-AM-A-M-MEX-COL-01,Fed Cup G1 Rr: Mex Vs Col,tour
2019-W-FC-2019-G1-AM-A-M-MEX-ECU-01,Fed Cup G1 Rr: Mex Vs Ecu,tour
2019-W-FC-2019-G1-AM-A-M-PAR-COL-01,Fed Cup G1 Rr: Par Vs Col,tour
2019-W-FC-2019-G1-AM-A-M-PAR-ECU-01,Fed Cup G1 Rr: Par Vs Ecu,tour
2019-W-FC-2019-G1-AM-A-M-PAR-MEX-01,Fed Cup G1 Rr: Par Vs Mex,tour
2019-W-FC-2019-G1-AM-B-M-ARG-BRA-01,Fed Cup G1 Rr: Arg Vs Bra,tour
2019-W-FC-2019-G1-AM-B-M-ARG-CHI-01,Fed Cup G1 Rr: Arg Vs Chi,tour
2019-W-FC-2019-G1-AM-B-M-ARG-PUR-01,Fed Cup G1 Rr: Arg Vs Pur,tour
2019-W-FC-2019-G1-AM-B-M-BRA-CHI-01,Fed Cup G1 Rr: Bra Vs Chi,tour
2019-W-FC-2019-G1-AM-B-M-BRA-PUR-01,Fed Cup G1 Rr: Bra Vs Pur,tour
2019-W-FC-2019-G1-AM-B-M-CHI-PUR-01,Fed Cup G1 Rr: Chi Vs Pur,tour
2019-W-FC-2019-G1-AM-PP3-4-MEX-CHI-01,Fed Cup G1 Pm: Mex Vs Chi,tour
2019-W-FC-2019-G1-AM-PPO-PAR-BRA-01,Fed Cup G1 Ppo: Par Vs Bra,tour
2019-W-FC-2019-G1-AM-REL-COL-PUR-01,Fed Cup G1 Rel: Col Vs Pur,tour
2019-W-FC-2019-G1-AM-REL-ECU-ARG-01,Fed Cup G1 Rel: Ecu Vs Arg,tour
2019-W-FC-2019-G1-AO-A-M-IND-THA-01,Fed Cup G1 Rr: Ind Vs Tha,tour
2019-W-FC-2019-G1-AO-A-M-KAZ-IND-01,Fed Cup G1 Rr: Kaz Vs Ind,tour
2019-W-FC-2019-G1-AO-A-M-KAZ-THA-01,Fed Cup G1 Rr: Kaz Vs Tha,tour
2019-W-FC-2019-G1-AO-B-M-CHN-INA-01,Fed Cup G1 Rr: Chn Vs Ina,tour
2019-W-FC-2019-G1-AO-B-M-CHN-KOR-01,Fed Cup G1 Rr: Chn Vs Kor,tour
2019-W-FC-2019-G1-AO-B-M-CHN-POC-01,Fed Cup G1 Rr: Chn Vs Poc,tour
2019-W-FC-2019-G1-AO-B-M-INA-POC-01,Fed Cup G1 Rr: Ina Vs Poc,tour
2019-W-FC-2019-G1-AO-B-M-KOR-INA-01,Fed Cup G1 Rr: Kor Vs Ina,tour
2019-W-FC-2019-G1-AO-B-M-KOR-POC-01,Fed Cup G1 Rr: Kor Vs Poc,tour
2019-W-FC-2019-G1-AO-PP3-4-IND-KOR-01,Fed Cup G1 Pm: Ind Vs Kor,tour
2019-W-FC-2019-G1-AO-PPO-CHN-KAZ-01,Fed Cup G1 Ppo: Chn Vs Kaz,tour
2019-W-FC-2019-G1-AO-REL-INA-THA-01,Fed Cup G1 Rel: Ina Vs Tha,tour
2019-W-FC-2019-G1-EPA-A-A-M-POL-DEN-01,Fed Cup G1 Rr: Pol Vs Den,tour
2019-W-FC-2019-G1-EPA-A-A-M-RUS-DEN-01,Fed Cup G1 Rr: Rus Vs Den,tour
2019-W-FC-2019-G1-EPA-A-A-M-RUS-POL-01,Fed Cup G1 Rr: Rus Vs Pol,tour
2019-W-FC-2019-G1-EPA-A-B-M-BUL-SWE-01,Fed Cup G1 Rr: Bul Vs Swe,tour
2019-W-FC-2019-G1-EPA-A-B-M-EST-BUL-01,Fed Cup G1 Rr: Est Vs Bul,tour
2019-W-FC-2019-G1-EPA-A-B-M-EST-SWE-01,Fed Cup G1 Rr: Est Vs Swe,tour
2019-W-FC-2019-G1-EPA-A-B-M-UKR-BUL-01,Fed Cup G1 Rr: Ukr Vs Bul,tour
2019-W-FC-2019-G1-EPA-A-B-M-UKR-EST-01,Fed Cup G1 Rr: Ukr Vs Est,tour
2019-W-FC-2019-G1-EPA-A-B-M-UKR-SWE-01,Fed Cup G1 Rr: Ukr Vs Swe,tour
2019-W-FC-2019-G1-EPA-A-PP3-4-POL-UKR-01,Fed Cup G1 Pm: Pol Vs Ukr,tour
2019-W-FC-2019-G1-EPA-A-PPO-RUS-SWE-01,Fed Cup G1 Ppo: Rus Vs Swe,tour
2019-W-FC-2019-G1-EPA-A-REL-DEN-EST-01,Fed Cup G1 Rel: Den Vs Est,tour
2019-W-FC-2019-G1-EPA-B-A-M-GBR-GRE-01,Fed Cup G1 Rr: Gbr Vs Gre,tour
2019-W-FC-2019-G1-EPA-B-A-M-GBR-HUN-01,Fed Cup G1 Rr: Gbr Vs Hun,tour
2019-W-FC-2019-G1-EPA-B-A-M-GBR-SLO-01,Fed Cup G1 Rr: Gbr Vs Slo,tour
2019-W-FC-2019-G1-EPA-B-A-M-GRE-SLO-01,Fed Cup G1 Rr: Gre Vs Slo,tour
2019-W-FC-2019-G1-EPA-B-A-M-HUN-GRE-01,Fed Cup G1 Rr: Hun Vs Gre,tour
2019-W-FC-2019-G1-EPA-B-A-M-HUN-SLO-01,Fed Cup G1 Rr: Hun Vs Slo,tour
2019-W-FC-2019-G1-EPA-B-B-M-CRO-GEO-01,Fed Cup G1 Rr: Cro Vs Geo,tour
2019-W-FC-2019-G1-EPA-B-B-M-CRO-TUR-01,Fed Cup G1 Rr: Cro Vs Tur,tour
2019-W-FC-2019-G1-EPA-B-B-M-SRB-CRO-01,Fed Cup G1 Rr: Srb Vs Cro,tour
2019-W-FC-2019-G1-EPA-B-B-M-SRB-GEO-01,Fed Cup G1 Rr: Srb Vs Geo,tour
2019-W-FC-2019-G1-EPA-B-B-M-SRB-TUR-01,Fed Cup G1 Rr: Srb Vs Tur,tour
2019-W-FC-2019-G1-EPA-B-B-M-TUR-GEO-01,Fed Cup G1 Rr: Tur Vs Geo,tour
2019-W-FC-2019-G1-EPA-B-PP5-8-GRE-TUR-01,Fed Cup G1 Pm: Gre Vs Tur,tour
2019-W-FC-2019-G1-EPA-B-PP5-8-HUN-CRO-01,Fed Cup G1 Pm: Hun Vs Cro,tour
2019-W-FC-2019-G1-EPA-B-PPO-GBR-SRB-01,Fed Cup G1 Ppo: Gbr Vs Srb,tour
2019-W-FC-2019-G1-EPA-B-REL-SLO-GEO-01,Fed Cup G1 Rel: Slo Vs Geo,tour
2019-W-FC-2019-G2-AM-A-A-M-BOL-PAN-01,Fed Cup G2 Rr: Bol Vs Pan,tour
2019-W-FC-2019-G2-AM-A-A-M-PER-BOL-01,Fed Cup G2 Rr: Per Vs Bol,tour
2019-W-FC-2019-G2-AM-A-A-M-PER-PAN-01,Fed Cup G2 Rr: Per Vs Pan,tour
2019-W-FC-2019-G2-AM-A-B-M-BAH-BAR-01,Fed Cup G2 Rr: Bah Vs Bar,tour
2019-W-FC-2019-G2-AM-A-B-M-BAH-TTO-01,Fed Cup G2 Rr: Bah Vs Tto,tour
2019-W-FC-2019-G2-AM-A-B-M-TTO-BAR-01,Fed Cup G2 Rr: Tto Vs Bar,tour
2019-W-FC-2019-G2-AM-A-PP3-4-BOL-TTO-01,Fed Cup G2 Pm: Bol Vs Tto,tour
2019-W-FC-2019-G2-AM-A-PP5-6-BAR-PAN-01,Fed Cup G2 Pm: Bar Vs Pan,tour
2019-W-FC-2019-G2-AM-A-PPO-PER-BAH-01,Fed Cup G2 Ppo: Per Vs Bah,tour
2019-W-FC-2019-G2-AM-B-A-M-CUB-DOM-01,Fed Cup G2 Rr: Cub Vs Dom,tour
2019-W-FC-2019-G2-AM-B-A-M-CUB-URU-01,Fed Cup G2 Rr: Cub Vs Uru,tour
2019-W-FC-2019-G2-AM-B-A-M-DOM-URU-01,Fed Cup G2 Rr: Dom Vs Uru,tour
2019-W-FC-2019-G2-AM-B-A-M-GUA-CUB-01,Fed Cup G2 Rr: Gua Vs Cub,tour
2019-W-FC-2019-G2-AM-B-A-M-GUA-DOM-01,Fed Cup G2 Rr: Gua Vs Dom,tour
2019-W-FC-2019-G2-AM-B-A-M-GUA-URU-01,Fed Cup G2 Rr: Gua Vs Uru,tour
2019-W-FC-2019-G2-AM-B-A-M-VEN-CUB-01,Fed Cup G2 Rr: Ven Vs Cub,tour
2019-W-FC-2019-G2-AM-B-A-M-VEN-DOM-01,Fed Cup G2 Rr: Ven Vs Dom,tour
2019-W-FC-2019-G2-AM-B-A-M-VEN-GUA-01,Fed Cup G2 Rr: Ven Vs Gua,tour
2019-W-FC-2019-G2-AM-B-A-M-VEN-URU-01,Fed Cup G2 Rr: Ven Vs Uru,tour
2019-W-FC-2019-G2-EPA-A-M-AUT-BIH-01,Fed Cup G2 Rr: Aut Vs Bih,tour
2019-W-FC-2019-G2-EPA-A-M-AUT-TUN-01,Fed Cup G2 Rr: Aut Vs Tun,tour
2019-W-FC-2019-G2-EPA-A-M-BIH-TUN-01,Fed Cup G2 Rr: Bih Vs Tun,tour
2019-W-FC-2019-G2-EPA-B-M-ISR-LUX-01,Fed Cup G2 Rr: Isr Vs Lux,tour
2019-W-FC-2019-G2-EPA-B-M-ISR-POR-01,Fed Cup G2 Rr: Isr Vs Por,tour
2019-W-FC-2019-G2-EPA-B-M-ISR-RSA-01,Fed Cup G2 Rr: Isr Vs Rsa,tour
2019-W-FC-2019-G2-EPA-B-M-LUX-POR-01,Fed Cup G2 Rr: Lux Vs Por,tour
2019-W-FC-2019-G2-EPA-B-M-LUX-RSA-01,Fed Cup G2 Rr: Lux Vs Rsa,tour
2019-W-FC-2019-G2-EPA-B-M-POR-RSA-01,Fed Cup G2 Rr: Por Vs Rsa,tour
2019-W-FC-2019-G2-EPA-PPO-AUT-ISR-01,Fed Cup G2 Ppo: Aut Vs Isr,tour
2019-W-FC-2019-G2-EPA-PPO-LUX-TUN-01,Fed Cup G2 Ppo: Lux Vs Tun,tour
2019-W-FC-2019-G2-EPA-REL-BIH-POR-01,Fed Cup G2 Rel: Bih Vs Por,tour
2019-W-FC-2019-WG2-M-CAN-NED-01,Fed Cup Wg2 R1: Can Vs Ned,tour
2019-W-FC-2019-WG2-M-ESP-JPN-01,Fed Cup Wg2 R1: Esp Vs Jpn,tour
2019-W-FC-2019-WG2-M-SUI-ITA-01,Fed Cup Wg2 R1: Sui Vs Ita,tour
2019-W-FC-2019-WG2-M-SVK-LAT-01,Fed Cup Wg2 R1: Svk Vs Lat,tour
2019-W-FC-2019-WG2-PO-GBR-KAZ-01,Fed Cup Wg2 R1: Gbr Vs Kaz,tour
2019-W-FC-2019-WG2-PO-JPN-NED-01,Fed Cup Wg2 R1: Jpn Vs Ned,tour
2019-W-FC-2019-WG2-PO-RUS-ITA-01,Fed Cup Wg2 R1: Rus Vs Ita,tour
2019-W-FC-2019-WG2-PO-SVK-BRA-01,Fed Cup Wg2 R1: Svk Vs Bra,tour
2019-W-FC-2019-WG-M-AUS-USA-01,Fed Cup Wg R1: Aus Vs Usa,tour
2019-W-FC-2019-WG-M-BLR-AUS-01,Fed Cup Wg Sf: Blr Vs Aus,tour
2019-W-FC-2019-WG-M-CZE-ROU-01,Fed Cup Wg R1: Cze Vs Rou,tour
2019-W-FC-2019-WG-M-FRA-AUS-01,Fed Cup Wg F: Fra Vs Aus,tour
2019-W-FC-2019-WG-M-FRA-BEL-01,Fed Cup Wg R1: Fra Vs Bel,tour
2019-W-FC-2019-WG-M-GER-BLR-01,Fed Cup Wg R1: Ger Vs Blr,tour
2019-W-FC-2019-WG-M-ROU-FRA-01,Fed Cup Wg Sf: Rou Vs Fra,tour
2019-W-FC-2019-WG-PO-BEL-ESP-01,Fed Cup Wg R1: Bel Vs Esp,tour
2019-W-FC-2019-WG-PO-CZE-CAN-01,Fed Cup Wg R1: Cze Vs Can,tour
2019-W-FC-2019-WG-PO-LAT-GER-01,Fed Cup Wg R1: Lat Vs Ger,tour
2019-W-FC-2019-WG-PO-USA-SUI-01,Fed Cup Wg R1: Usa Vs Sui,tour
2020-1049,Auckland,tour
2020-0800,Brisbane,tour
2020-1063,Shenzhen,tour
2020-1050,Hobart,tour
2020-1096,Hua Hin,tour
2020-1086,St. Petersburg,tour
2020-0718,Dubai,tour
2020-1003,Doha,tour
2020-2011,Lyon,tour
2020-1039,Monterrey,tour
2020-0466,Palermo,tour
2020-2022,Lexington,tour
2020-1082,Prague,tour
2020-2020,Istanbul,tour
2020-0406,Strasbourg,tour
2020-2025,Ostrava,tour
2020-0528,Linz,tour
2020-W-FC-2020-G1-AM-A-M-COL-VEN-01,Fed Cup G1 Rr: Col Vs Ven,tour
2020-W-FC-2020-G1-AM-A-M-PAR-COL-01,Fed Cup G1 Rr: Par Vs Col,tour
2020-W-FC-2020-G1-AM-A-M-PAR-VEN-01,Fed Cup G1 Rr: Par Vs Ven,tour
2020-W-FC-2020-G1-AM-B-M-ARG-CHI-01,Fed Cup G1 Rr: Arg Vs Chi,tour
2020-W-FC-2020-G1-AM-B-M-ARG-MEX-01,Fed Cup G1 Rr: Arg Vs Mex,tour
2020-W-FC-2020-G1-AM-B-M-ARG-PER-01,Fed Cup G1 Rr: Arg Vs Per,tour
2020-W-FC-2020-G1-AM-B-M-CHI-MEX-01,Fed Cup G1 Rr: Chi Vs Mex,tour
2020-W-FC-2020-G1-AM-B-M-CHI-PER-01,Fed Cup G1 Rr: Chi Vs Per,tour
2020-W-FC-2020-G1-AM-B-M-MEX-PER-01,Fed Cup G1 Rr: Mex Vs Per,tour
2020-W-FC-2020-G1-AM-PPO-ARG-COL-01,Fed Cup G1 Ppo: Arg Vs Col,tour
2020-W-FC-2020-G1-AM-PPO-PAR-MEX-01,Fed Cup G1 Ppo: Par Vs Mex,tour
2020-W-FC-2020-G1-AM-REL-VEN-CHI-01,Fed Cup G1 Rel: Ven Vs Chi,tour
2020-W-FC-2020-G1-AO-A-M-CHN-INA-01,Fed Cup G1 Rr: Chn Vs Ina,tour
2020-W-FC-2020-G1-AO-A-M-CHN-IND-01,Fed Cup G1 Rr: Chn Vs Ind,tour
2020-W-FC-2020-G1-AO-A-M-CHN-KOR-01,Fed Cup G1 Rr: Chn Vs Kor,tour
2020-W-FC-2020-G1-AO-A-M-CHN-TPE-01,Fed Cup G1 Rr: Chn Vs Tpe,tour
2020-W-FC-2020-G1-AO-A-M-CHN-UZB-01,Fed Cup G1 Rr: Chn Vs Uzb,tour
2020-W-FC-2020-G1-AO-A-M-INA-KOR-01,Fed Cup G1 Rr: Ina Vs Kor,tour
2020-W-FC-2020-G1-AO-A-M-INA-UZB-01,Fed Cup G1 Rr: Ina Vs Uzb,tour
2020-W-FC-2020-G1-AO-A-M-IND-INA-01,Fed Cup G1 Rr: Ind Vs Ina,tour
2020-W-FC-2020-G1-AO-A-M-IND-KOR-01,Fed Cup G1 Rr: Ind Vs Kor,tour
2020-W-FC-2020-G1-AO-A-M-IND-UZB-01,Fed Cup G1 Rr: Ind Vs Uzb,tour
2020-W-FC-2020-G1-AO-A-M-KOR-UZB-01,Fed Cup G1 Rr: Kor Vs Uzb,tour
2020-W-FC-2020-G1-AO-A-M-TPE-INA-01,Fed Cup G1 Rr: Tpe Vs Ina,tour
2020-W-FC-2020-G1-AO-A-M-TPE-IND-01,Fed Cup G1 Rr: Tpe Vs Ind,tour
2020-W-FC-2020-G1-AO-A-M-TPE-KOR-01,Fed Cup G1 Rr: Tpe Vs Kor,tour
2020-W-FC-2020-G1-AO-A-M-TPE-UZB-01,Fed Cup G1 Rr: Tpe Vs Uzb,tour
2020-W-FC-2020-G1-EPA-A-A-M-CRO-BUL-01,Fed Cup G1 Rr: Cro Vs Bul,tour
2020-W-FC-2020-G1-EPA-A-A-M-UKR-BUL-01,Fed Cup G1 Rr: Ukr Vs Bul,tour
2020-W-FC-2020-G1-EPA-A-A-M-UKR-CRO-01,Fed Cup G1 Rr: Ukr Vs Cro,tour
2020-W-FC-2020-G1-EPA-A-B-M-AUT-GRE-01,Fed Cup G1 Rr: Aut Vs Gre,tour
2020-W-FC-2020-G1-EPA-A-B-M-EST-AUT-01,Fed Cup G1 Rr: Est Vs Aut,tour
2020-W-FC-2020-G1-EPA-A-B-M-EST-GRE-01,Fed Cup G1 Rr: Est Vs Gre,tour
2020-W-FC-2020-G1-EPA-A-B-M-ITA-AUT-01,Fed Cup G1 Rr: Ita Vs Aut,tour
2020-W-FC-2020-G1-EPA-A-B-M-ITA-EST-01,Fed Cup G1 Rr: Ita Vs Est,tour
2020-W-FC-2020-G1-EPA-A-B-M-ITA-GRE-01,Fed Cup G1 Rr: Ita Vs Gre,tour
2020-W-FC-2020-G1-EPA-A-PPO-CRO-ITA-01,Fed Cup G1 Ppo: Cro Vs Ita,tour
2020-W-FC-2020-G1-EPA-A-PPO-UKR-EST-01,Fed Cup G1 Ppo: Ukr Vs Est,tour
2020-W-FC-2020-G1-EPA-A-REL-BUL-GRE-01,Fed Cup G1 Rel: Bul Vs Gre,tour
2020-W-FC-2020-G1-EPA-B-A-M-SRB-LUX-01,Fed Cup G1 Rr: Srb Vs Lux,tour
2020-W-FC-2020-G1-EPA-B-A-M-SRB-SWE-01,Fed Cup G1 Rr: Srb Vs Swe,tour
2020-W-FC-2020-G1-EPA-B-A-M-SWE-LUX-01,Fed Cup G1 Rr: Swe Vs Lux,tour
2020-W-FC-2020-G1-EPA-B-B-M-POL-SLO-01,Fed Cup G1 Rr: Pol Vs Slo,tour
2020-W-FC-2020-G1-EPA-B-B-M-POL-TUR-01,Fed Cup G1 Rr: Pol Vs Tur,tour
2020-W-FC-2020-G1-EPA-B-B-M-TUR-SLO-01,Fed Cup G1 Rr: Tur Vs Slo,tour
2020-W-FC-2020-G1-EPA-B-PPO-POL-SWE-01,Fed Cup G1 Ppo: Pol Vs Swe,tour
2020-W-FC-2020-G1-EPA-B-PPO-SRB-SLO-01,Fed Cup G1 Ppo: Srb Vs Slo,tour
2020-W-FC-2020-G1-EPA-B-REL-LUX-TUR-01,Fed Cup G1 Rel: Lux Vs Tur,tour
2020-W-FC-2020-G2-AO-B-A-M-NZL-MGL-01,Fed Cup G2 Rr: Nzl Vs Mgl,tour
2020-W-FC-2020-G2-AO-B-A-M-NZL-PAK-01,Fed Cup G2 Rr: Nzl Vs Pak,tour
2020-W-FC-2020-G2-AO-B-A-M-PAK-MGL-01,Fed Cup G2 Rr: Pak Vs Mgl,tour
2020-W-FC-2020-G2-AO-B-A-M-SGP-MGL-01,Fed Cup G2 Rr: Sgp Vs Mgl,tour
2020-W-FC-2020-G2-AO-B-A-M-SGP-NZL-01,Fed Cup G2 Rr: Sgp Vs Nzl,tour
2020-W-FC-2020-G2-AO-B-A-M-SGP-PAK-01,Fed Cup G2 Rr: Sgp Vs Pak,tour
2020-W-FC-2020-G2-AO-B-B-M-PHI-GUM-01,Fed Cup G2 Rr: Phi Vs Gum,tour
2020-W-FC-2020-G2-AO-B-B-M-PHI-TKM-01,Fed Cup G2 Rr: Phi Vs Tkm,tour
2020-W-FC-2020-G2-AO-B-B-M-THA-GUM-01,Fed Cup G2 Rr: Tha Vs Gum,tour
2020-W-FC-2020-G2-AO-B-B-M-THA-PHI-01,Fed Cup G2 Rr: Tha Vs Phi,tour
2020-W-FC-2020-G2-AO-B-B-M-THA-TKM-01,Fed Cup G2 Rr: Tha Vs Tkm,tour
2020-W-FC-2020-G2-AO-B-B-M-TKM-GUM-01,Fed Cup G2 Rr: Tkm Vs Gum,tour
2020-W-FC-2020-G2-AO-B-PP3-4-THA-PAK-01,Fed Cup G2 Pm: Tha Vs Pak,tour
2020-W-FC-2020-G2-AO-B-PP5-6-GUM-MGL-01,Fed Cup G2 Pm: Gum Vs Mgl,tour
2020-W-FC-2020-G2-AO-B-PP7-8-SGP-TKM-01,Fed Cup G2 Pm: Sgp Vs Tkm,tour
2020-W-FC-2020-G2-AO-B-PPO-NZL-PHI-01,Fed Cup G2 Ppo: Nzl Vs Phi,tour
2020-W-FC-2020-G2-EPA-A-M-GEO-MDA-01,Fed Cup G2 Rr: Geo Vs Mda,tour
2020-W-FC-2020-G2-EPA-A-M-ISR-GEO-01,Fed Cup G2 Rr: Isr Vs Geo,tour
2020-W-FC-2020-G2-EPA-A-M-ISR-MDA-01,Fed Cup G2 Rr: Isr Vs Mda,tour
2020-W-FC-2020-G2-EPA-A-M-ISR-TUN-01,Fed Cup G2 Rr: Isr Vs Tun,tour
2020-W-FC-2020-G2-EPA-A-M-TUN-GEO-01,Fed Cup G2 Rr: Tun Vs Geo,tour
2020-W-FC-2020-G2-EPA-A-M-TUN-MDA-01,Fed Cup G2 Rr: Tun Vs Mda,tour
2020-W-FC-2020-G2-EPA-B-M-DEN-EGY-01,Fed Cup G2 Rr: Den Vs Egy,tour
2020-W-FC-2020-G2-EPA-B-M-DEN-FIN-01,Fed Cup G2 Rr: Den Vs Fin,tour
2020-W-FC-2020-G2-EPA-B-M-DEN-POR-01,Fed Cup G2 Rr: Den Vs Por,tour
2020-W-FC-2020-G2-EPA-B-M-FIN-EGY-01,Fed Cup G2 Rr: Fin Vs Egy,tour
2020-W-FC-2020-G2-EPA-B-M-POR-EGY-01,Fed Cup G2 Rr: Por Vs Egy,tour
2020-W-FC-2020-G2-EPA-B-M-POR-FIN-01,Fed Cup G2 Rr: Por Vs Fin,tour
2020-W-FC-2020-G2-EPA-PPO-DEN-TUN-01,Fed Cup G2 Ppo: Den Vs Tun,tour
2020-W-FC-2020-G2-EPA-PPO-GEO-FIN-01,Fed Cup G2 Ppo: Geo Vs Fin,tour
2020-W-FC-2020-G2-EPA-REL-EGY-MDA-01,Fed Cup G2 Rel: Egy Vs Mda,tour
2020-W-FC-2020-G2-EPA-REL-ISR-POR-01,Fed Cup G2 Rel: Isr Vs Por,tour
2020-W-FC-2020-QLS-M-BEL-KAZ-01,Fed Cup Qls R1: Bel Vs Kaz,tour
2020-W-FC-2020-QLS-M-BLR-NED-01,Fed Cup Qls R1: Blr Vs Ned,tour
2020-W-FC-2020-QLS-M-ESP-JPN-01,Fed Cup Qls R1: Esp Vs Jpn,tour
2020-W-FC-2020-QLS-M-GBR-SVK-01,Fed Cup Qls R1: Gbr Vs Svk,tour
2020-W-FC-2020-QLS-M-GER-BRA-01,Fed Cup Qls R1: Ger Vs Bra,tour
2020-W-FC-2020-QLS-M-ROU-RUS-01,Fed Cup Qls R1: Rou Vs Rus,tour
2020-W-FC-2020-QLS-M-SUI-CAN-01,Fed Cup Qls R1: Sui Vs Can,tour
2020-W-FC-2020-QLS-M-USA-LAT-01,Fed Cup Qls R1: Usa Vs Lat,tour
2021-2028,Abu Dhabi,tour
2021-2029,Gippsland Trophy,tour
2021-2026,Yarra Valley Classic,tour
2021-2032,Grampians Trophy,tour
2021-2027,Phillip Island Trophy,tour
2021-2030,Adelaide,tour
2021-1003,Doha,tour
2021-2011,Lyon,tour
2021-718,Dubai,tour
2021-2002,Guadalajara,tour
2021-1039,Monterrey,tour
2021-1086,St. Petersburg,tour
2021-902,Miami,tour
2021-894,Bogota,tour
2021-804,Charleston 1,tour
2021-2033,Charleston 2,tour
2021-2020,Istanbul,tour
2021-1051,Stuttgart,tour
2021-1038,Madrid,tour
2021-709,Rome,tour
2021-2035,Belgrade,tour
2021-2041,Parma,tour
2021-406,Strasbourg,tour
2021-1080,Nottingham,tour
2021-2012,Berlin,tour
2021-1052,Birmingham,tour
2021-2017,Bad Homburg,tour
2021-710,Eastbourne,tour
2021-2042,Hamburg,tour
2021-2036,Budapest,tour
2021-1094,Lausanne,tour
2021-1082,Prague,tour
2021-2037,Gdynia,tour
2021-466,Palermo,tour
2021-650,Tokyo Olympics,tour
2021-2043,Cluj-Napoca 1,tour
2021-703,San Jose,tour
2021-806,Montreal,tour
2021-1017,Cincinnati,tour
2021-2047,Chicago 1,tour
2021-2040,Cleveland,tour
2021-300,Luxembourg,tour
2021-2044,Portoroz,tour
2021-2025,Ostrava,tour
2021-2048,Chicago 2,tour
2021-2053,Nur-Sultan,tour
2021-609,Indian Wells,tour
2021-730,Moscow,tour
2021-2049,Tenerife,tour
2021-2050,Cluj-Napoca 2,tour
2021-2046,Courmayeur,tour
2021-528,Linz,tour
2021-808,Guadalajara Finals,tour
2021-W-FC-2021-FLS-A-M-FRA-CAN-01,Bjk Cup Finals Rr: Fra Vs Can,tour
2021-W-FC-2021-FLS-A-M-FRA-RTF-01,Bjk Cup Finals Rr: Fra Vs Rtf,tour
2021-W-FC-2021-FLS-A-M-RTF-CAN-01,Bjk Cup Finals Rr: Rtf Vs Can,tour
2021-W-FC-2021-FLS-B-M-AUS-BEL-01,Bjk Cup Finals Rr: Aus Vs Bel,tour
2021-W-FC-2021-FLS-B-M-AUS-BLR-01,Bjk Cup Finals Rr: Aus Vs Blr,tour
2021-W-FC-2021-FLS-B-M-BLR-BEL-01,Bjk Cup Finals Rr: Blr Vs Bel,tour
2021-W-FC-2021-FLS-C-M-ESP-SVK-01,Bjk Cup Finals Rr: Esp Vs Svk,tour
2021-W-FC-2021-FLS-C-M-USA-ESP-01,Bjk Cup Finals Rr: Usa Vs Esp,tour
2021-W-FC-2021-FLS-C-M-USA-SVK-01,Bjk Cup Finals Rr: Usa Vs Svk,tour
2021-W-FC-2021-FLS-D-M-CZE-GER-01,Bjk Cup Finals Rr: Cze Vs Ger,tour
2021-W-FC-2021-FLS-D-M-CZE-SUI-01,Bjk Cup Finals Rr: Cze Vs Sui,tour
2021-W-FC-2021-FLS-D-M-GER-SUI-01,Bjk Cup Finals Rr: Ger Vs Sui,tour
2021-W-FC-2021-FLS-M-AUS-SUI-01,Bjk Cup Finals Sf: Aus Vs Sui,tour
2021-W-FC-2021-FLS-M-RTF-SUI-01,Bjk Cup Finals F: Rtf Vs Sui,tour
2021-W-FC-2021-FLS-M-RTF-USA-01,Bjk Cup Finals Sf: Rtf Vs Usa,tour
2021-W-FC-2021-POS-M-BRA-POL-01,Bjk Cup Playoffs: Bra Vs Pol,tour
